category,name,producer,url,price,barcode
Προσωπικής Περιποίησης,NΕΡΟ ΚΑΘΑΡΙΣΜΟΥ ΜICELLAR ΓΙΑ ΞΗΡΕΣ ΕΠΙΔΕΡΜΙΔΕΣ  400ML,GARNIER,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/NERO-KAThARISMOY-MICELLAR-GIA-XIRES-EPIDERMIDES-400ML/p/7306652,"6,53",6020226
Προσωπικής Περιποίησης,ΜΑΣΚΑ ΠΡΟΣΩΠΟΥ FIRMING - ΣΥΣΦΙΞΗ 40 ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Enydatosi-prosopoy/MASKA-PROSOPOY-FIRMING-SYSFIXI-40-ML/p/7301945,"3,47",6020185
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΜΑΛΛΙΩΝ ΜΕ ΒΟΥΤΥΡΟ ΚΑΡΙΤΕ  ΓΙΑ ΤΑΛΑΙΠΩΡΗΜΕΝΑ ΜΑΛΛΙΑ 180 ML,WASH&GO,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Kremes-mallion/KREMA-MALLION-ME-VOYTYRO-KARITE-GIA-TALAIPORIMENA-MALLIA-180-ML/p/7299370,"2,55",6000256
Προσωπικής Περιποίησης,ΗΛΕΚΤΡΙΚΗ ΟΔΟΝΤΟΒΟΥΡΤΣΑ PRO 600 3D WHITE,ORAL B,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontovoyrtses/ILEKTRIKI-ODONTOVOYRTSA-PRO-600-3D-WHITE/p/7298345,"39,99",6090212
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ SPRAY TOTAL PROTECT FRESH TOUCH 150 ML,NOXZEMA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-SPRAY-TOTAL-PROTECT-FRESH-TOUCH-150-ML/p/7290490,"3,79",6060145
Προσωπικής Περιποίησης,ΞΥΡΙΣΤΙΚΗ  ΜΗΧΑΝΗ VENUS SNAP 1 ΤΕΜ (+1ΑΝΤ),GILLETTE- VENUS SPA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Xyrafakia/XYRISTIKI-MIChANI-VENUS-SNAP-1-TEM-1ANT-/p/7289196,"9,05",6070066
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ ROLL ON PROTECT TOUCH 50 ML,NOXZEMA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-ROLL-ON-PROTECT-TOUCH-50-ML/p/7283505,"3,79",6060081
Προσωπικής Περιποίησης,ΑΝΤΗΛΙΑΚΟ KIDS TRIGGER SPF50 300 ML,CARROTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Antiiliaka/Somatos/ANTILIAKO-KIDS-TRIGGER-SPF50-300-ML/p/7128812,"15,95",6081264
Προσωπικής Περιποίησης,Μάσκα μαλλιών Macadamia  390 ml,FRUCTIS,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Maskes-mallion/Maska-mallion-Macadamia-390-ml/p/7478625,"7,98",6000982
Προσωπικής Περιποίησης,ΣΑΜΠΟΥΑΝ ΓΙΑ ΒΑΜΜΕΝΑ ΜΑΛΛΙΑ COLOR RESIST 400ML,FRUCTIS,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Sampoyan/SAMPOYAN-GIA-VAMMENA-MALLIA-COLOR-RESIST-400ML/p/7310161,"4,88",6000403
Προσωπικής Περιποίησης,ΑΦΡΟΣ ΓΙΑ STYLING ΜΑΛΛΙΩΝ HYDRA BOUCLES 200 ML,FRUCTIS,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Afros/AFROS-GIA-STYLING-MALLION-HYDRA-BOUCLES-200-ML/p/7121102,"5,24",6010629
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ SPRAY ACTIVE ORIGINAL 150 ML,REXONA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-SPRAY-ACTIVE-ORIGINAL-150-ML/p/7246459,"3,96",6060017
Προσωπικής Περιποίησης,Gel Καθαρισμού Detox Charc 200 ml,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/Gel-Katharismoy-Detox-Charc-200-ml/p/7515855,"3,93",6020811
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΜΑΛΛΙΩΝ COLLAGEN ΓΙΑ ΠΥΚΝΑ ΜΑΛΛΙΑ 400 ML,TRESEMME,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Kremes-mallion/KREMA-MALLION-COLLAGEN-GIA-PYKNA-MALLIA-400-ML/p/7500860,"5,69",6001169
Προσωπικής Περιποίησης,ΑΦΡΟΣ ΓΙΑ ΜΠΟΥΚΛΕΣ  200 ML,TRESEMME,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Afros/AFROS-GIA-MPOYKLES-200-ML/p/7501128,"6,39",6010611
Προσωπικής Περιποίησης,Αμπούλες με Υαλουρονικό και Βιταμίνη 5 7X 1.3 ml,L'OREAL,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/Ampoyles-me-Yaloyroniko-kai-Vitamini-5-7X-1-3-ml/p/7492346,"25,20",6020701
Προσωπικής Περιποίησης,ΣΑΜΠΟΥΑΝ SHEA BUTTER ΞΗΡΑ 400 ML,LOVE BEAUTY AND PLANET,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Sampoyan/SAMPOYAN-SHEA-BUTTER-XIRA-400-ML/p/7479352,"7,90",6000967
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΜΑΛΛΙΩΝ ALMOND 200 ML,BOTANIC THERAPY,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Kremes-mallion/KREMA-MALLION-ALMOND-200-ML/p/7471404,"3,50",6000893
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ CLEAR GEL CAPTAIN 70 ML,OLD SPICE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-CLEAR-GEL-CAPTAIN-70-ML/p/7473998,"4,69",6130883
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ SPRAY SPRAY ORIGINAL 150 ML,STR8,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-SPRAY-SPRAY-ORIGINAL-150-ML/p/7477109,"4,02",6130916
Προσωπικής Περιποίησης,ΞΥΡΑΦΑΚΙΑ SOLEIL LADY 4 TΕΜ,BIC,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Andriki-peripoiisi/Xyristika-mias-chrisis/XYRAFAKIA-SOLEIL-LADY-4-TEM/p/7471651,"4,52",6070311
Προσωπικής Περιποίησης,ΑΦΡΟΣ ΜΑΛΛΙΩΝ CONDITIONER MICELLAR 180 ML,PANTENE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Afros/AFROS-MALLION-CONDITIONER-MICELLAR-180-ML/p/7439824,"4,99",6000772
Προσωπικής Περιποίησης,ΑΦΡΟΛΟΥΤΡΟ COCONUT MILK 750 ML,FA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Afroloytra-Afrontoys/AFROLOYTRO-COCONUT-MILK-750-ML/p/7423290,"5,89",6050746
Προσωπικής Περιποίησης,Serum Κυτταρικής Ανάπλασης Age Perfect 30 ml,L'OREAL,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Enydatosi-prosopoy/Serum-Kyttarikis-Anaplasis-Age-Perfect-30-ml/p/7435689,"25,37",6020487
Προσωπικής Περιποίησης,ΑΦΡΟΛΟΥΤΡΟ ΜΕΤΑΞΕΝΙΑ ΛΑΜΨΗ 500 ML,DOVE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Afroloytra-Afrontoys/AFROLOYTRO-METAXENIA-LAMPsI-500-ML/p/7149152,"4,77",6058669
Προσωπικής Περιποίησης,Body Milk Smooth Τριπλή Δράση 250 ml,NIVEA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Kremes-Galaktomata/Body-Milk-Smooth-Tripli-Drasi-250-ml/p/7111041,"4,88",6053000
Προσωπικής Περιποίησης,ΤΖΕΛ ΞΥΡΙΣΜΑΤΟΣ SENSITIVE 200 ML,NIVEA- FOR MEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Andriki-peripoiisi/Afroi-Gel-Kremes-xyrismatos/TZEL-XYRISMATOS-SENSITIVE-200-ML/p/7114350,"4,47",6131811
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ ΜΕ ΚΡΕΜΑ ΛΑΜΨΗΣ  No 9/1 1 ΤΕΜ,KOLESTON,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-ME-KREMA-LAMPsIS-No-9-1-1-TEM/p/7113022,"8,86",6014015
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ ΜΕ ΚΡΕΜΑ ΛΑΜΨΗΣ  No 66/46 1 ΤΕΜ,KOLESTON,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-ME-KREMA-LAMPsIS-No-66-46-1-TEM/p/7112994,"8,86",6014005
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ ΜΕ ΚΡΕΜΑ ΛΑΜΨΗΣ Νο 6/0 1 ΤΕΜ,KOLESTON,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-ME-KREMA-LAMPsIS-No-6-0-1-TEM/p/7112985,"8,86",6014000
Προσωπικής Περιποίησης,ΓΑΛΑΚΤΩΜΑ ΚΑΘΑΡΙΣΜΟΥ ΞΗΡΑ ΕΥΑΙΣΘΗΤΑ 200 ML,NIVEA- VISAGE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/GALAKTOMA-KAThARISMOY-XIRA-EYAISThITA-200-ML/p/7112698,"4,88",6021253
Προσωπικής Περιποίησης,ΤΖΕΛ ΣΩΜΑΤΟΣ CELLUFIGHT ANTICELLULITE 200 ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Kremes-adynatismatos/TZEL-SOMATOS-CELLUFIGHT-ANTICELLULITE-200-ML/p/7110578,"8,99",6053881
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΠΡΟΣΩΠΟΥ ΗΜΕΡΑΣ ΓΙΑ ΚΑΝΟΝΙΚΕΣ ΕΠΙΔΕΡΜΙΔΕΣ 50 ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Enydatosi-prosopoy/KREMA-PROSOPOY-IMERAS-GIA-KANONIKES-EPIDERMIDES-50-ML/p/7110539,"6,03",6022110
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΠΡΟΣΩΠΟΥ TRIPLE ACTIVE ΓΙΑ ΞΗΡΕΣ ΕΠΙΔΕΡΜΙΔΕΣ 50 ML,L'OREAL,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Enydatosi-prosopoy/KREMA-PROSOPOY-TRIPLE-ACTIVE-GIA-XIRES-EPIDERMIDES-50-ML/p/7110453,"6,50",6020420
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΜΑΛΛΙΩΝ SUPREME LENGTH 200 ML,GLISS,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Kremes-mallion/KREMA-MALLION-SUPREME-LENGTH-200-ML/p/7418006,"3,37",6000659
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ Nο 5.57 ΚΑΣΤΑΝΟ ΑΝΟΙΧΤΟ 1 ΤΕΜ,PALETTE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-No-5-57-KASTANO-ANOIChTO-1-TEM/p/7337174,"5,49",6010282
Προσωπικής Περιποίησης,ΣΕΡΒΙΕΤΕΣ HYPER DRY ULTRA PLUS NORMAL 10 ΤΕΜ,EVERY DAY,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Prosopiki-ygieini/Servietes/SERVIETES-HYPER-DRY-ULTRA-PLUS-NORMAL-10-TEM/p/7113980,"2,68",6110154
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ SEMI SET N.6.65 1 ΤΕΜ,PALETTE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-SEMI-SET-N-6-65-1-TEM/p/7113500,"5,49",6011217
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ SEMI SET N.6 1 ΤΕΜ,PALETTE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-SEMI-SET-N-6-1-TEM/p/7113489,"5,49",6011209
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ SEMI SET N.4 1 ΤΕΜ,PALETTE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-SEMI-SET-N-4-1-TEM/p/7113486,"5,49",6011206
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΠΡΟΣΩΠΟΥ ΗΜΕΡΑΣ SKIN LIFT 50 ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Enydatosi-prosopoy/KREMA-PROSOPOY-IMERAS-SKIN-LIFT-50-ML/p/7129209,"8,70",6022325
Προσωπικής Περιποίησης,ΟΔΟΝΤΟΒΟΥΡΤΣΑ REACH MEDIUM 2 ΤΕΜ .,AQUAFRESH,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontovoyrtses/ODONTOVOYRTSA-REACH-MEDIUM-2-TEM-/p/7342141,"3,09",6090392
Προσωπικής Περιποίησης,SERUM ΠΡΟΣΩΠΟΥ MULTI COLLAGEN 30 ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Enydatosi-prosopoy/SERUM-PROSOPOY-MULTI-COLLAGEN-30-ML/p/7341998,"9,89",6020351
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΧΕΡΙΩΝ Q1O ANTI AGE 75 ML,NIVEA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Kremes-Galaktomata/KREMA-ChERION-Q1O-ANTI-AGE-75-ML/p/7309816,"3,38",6050462
Προσωπικής Περιποίησης,AΠΟΣΜΗΤΙΚΟ SPRAY DRY CARE CLEAN 150 ML,NOXZEMA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-SPRAY-DRY-CARE-CLEAN-150-ML/p/7310938,"3,79",6130424
Προσωπικής Περιποίησης,GEL ΚΑΘΑΡΙΣΜΟΥ ΠΡΟΣΩΠΟΥ ΜΕ ΑΝΘΡΑΚΑ 150 ML,L'OREAL,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/GEL-KAThARISMOY-PROSOPOY-ME-ANThRAKA-150-ML/p/7309910,"6,85",6020260
Προσωπικής Περιποίησης,ΝΕΡΟ MICELLAIRE SOFT 400 ML,L'OREAL,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/NERO-MICELLAIRE-SOFT-400-ML/p/7301853,"7,44",6020183
Προσωπικής Περιποίησης,GEL ΚΑΘΑΡΙΣΜΟΥ ΠΡΟΣΩΠΟΥ PURE ACTIVE ΜΕ ΕΝΕΡΓΟ ΑΝΘΡΑΚΑ 200 ML,GARNIER,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/GEL-KAThARISMOY-PROSOPOY-PURE-ACTIVE-ME-ENERGO-ANThRAKA-200-ML/p/7293533,"5,99",6020131
Προσωπικής Περιποίησης,ΑΝΤΙΚΥΤΑΡΙΔΙΚΗ ΚΡΕΜΑ ΣΩΜΑΤΟΣ CELLUFIGHT 200 ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Kremes-adynatismatos/ANTIKYTARIDIKI-KREMA-SOMATOS-CELLUFIGHT-200-ML/p/7285707,"8,99",6050143
Προσωπικής Περιποίησης,ΑΝΤΗΛΙΑΚΟ SPRAY PROTECT & REFRESH 200 ML,NIVEA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Antiiliaka/Somatos/ANTILIAKO-SPRAY-PROTECT-and-REFRESH-200-ML/p/7128715,"15,04",6081245
Προσωπικής Περιποίησης,ΣΕΡΒΙΕΤΕΣ ΕΛΑΦΡΑΣ ΑΚΡΑΤΕΙΑΣ SUPER 10 ΤΕΜ,CARE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Prosopiki-ygieini/Panes-enilikon/SERVIETES-ELAFRAS-AKRATEIAS-SUPER-10-TEM/p/7117381,"3,30",6122452
Προσωπικής Περιποίησης,ΟΔΟΝΤΟΚΡΕΜΑ TOTAL CLEAN BREATH  75 ML,COLGATE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontokremes/ODONTOKREMA-TOTAL-CLEAN-BREATH-75-ML/p/7421744,"3,96",6090462
Προσωπικής Περιποίησης,Οδοντόκρεμα Max White White Crystals 75 ml,COLGATE- MAX WHITE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontokremes/Odontokrema-Max-White-White-Crystals-75-ml/p/7111642,"2,94",6092112
Προσωπικής Περιποίησης,ΑΠΟΤΡΙΧΩΤΙΚEΣ ΤΑΙΝΙΕΣ ΣΩΜΑΤΟΣ 20 ΤΕΜ,STREP,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Apotrichotika/APOTRIChOTIKES-TAINIES-SOMATOS-20-TEM/p/7111267,"7,51",6071459
Προσωπικής Περιποίησης,ΑΦΡΟΝΤΟΥΣ SENSITIVE,ETOS,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Afroloytra-Afrontoys/AFRONTOYS-SENSITIVE/p/7345173,"1,61",6050631
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ ROLL ON ACTIVE ORIGINAL 50ML,REXONA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-ROLL-ON-ACTIVE-ORIGINAL-50ML/p/7432123,"3,96",6130684
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ ROLL ON ACTIVE INVISIBLE 50ML,REXONA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-ROLL-ON-ACTIVE-INVISIBLE-50ML/p/7432035,"3,96",6060485
Προσωπικής Περιποίησης,Σερβιέτες Discreet Large Plus 8 Τεμάχια,ALWAYS- DISCREET,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Prosopiki-ygieini/Servietes/Servietes-Discreet-Large-Plus-8-Temachia/p/7525212,"12,99",6121221
Προσωπικής Περιποίησης,Αποσμητικό Rollon Ylang  50 ml,LOVE BEAUTY AND PLANET,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/Aposmitiko-Rollon-Ylang-50-ml/p/7510692,"6,50",6060853
Προσωπικής Περιποίησης,Κρέμα Σώματος Πλούσιας Ενυδάτωσης 150 ml,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Kremes-Galaktomata/Krema-Somatos-Ploysias-Enydatosis-150-ml/p/7489245,"2,60",6051161
Προσωπικής Περιποίησης,ΜΑΣΚΑ ΜΑΛΛΙΩΝ SUPERFOOD 300 ML,PANTENE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Maskes-mallion/MASKA-MALLION-SUPERFOOD-300-ML/p/7474155,"8,69",6000937
Προσωπικής Περιποίησης,Οδοντόκρεμα Expert Protect Complete Care 75 ml,AIM,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontokremes/Odontokrema-Expert-Protect-Complete-Care-75-ml/p/7449981,"3,99",6090583
Προσωπικής Περιποίησης,Οδοντόκρεμα Expert Protection Natural 75 ml,AIM,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontokremes/Odontokrema-Expert-Protection-Natural-75-ml/p/7449955,"2,99",6090572
Προσωπικής Περιποίησης,ΟΔΟΝΤΟΒΟΥΡΤΣΑ GUMS & TEETH SOFT 1 ΤΕΜ,PARODONTAX,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontovoyrtses/ODONTOVOYRTSA-GUMS-and-TEETH-SOFT-1-TEM/p/7450767,"4,48",6090586
Προσωπικής Περιποίησης,Gel Για Κυτταρίτιδα Q10 Firm 200 ml,NIVEA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Kremes-adynatismatos/Gel-Gia-Kyttaritida-Q10-Firm-200-ml/p/7441661,"11,72",6050891
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΣΩΜΑΤΟΣ BELOVED VANILLA 250ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Kremes-Galaktomata/KREMA-SOMATOS-BELOVED-VANILLA-250ML/p/7424011,"4,45",6050748
Προσωπικής Περιποίησης,ΚΡΕΜΑ ΣΩΜΑΤΟΣ HYALURONIC 250ML,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Kremes-Galaktomata/KREMA-SOMATOS-HYALURONIC-250ML/p/7424022,"4,45",6050750
Προσωπικής Περιποίησης,ΑΠΟΣΜΗΤΙΚΟ SPRAY GOLD 150ML,AXE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Aposmitika/APOSMITIKO-SPRAY-GOLD-150ML/p/7372441,"4,20",6130571
Προσωπικής Περιποίησης,ΠΡΟΦΥΛΑΚΤΙΚΑ G PLEASURE 12 ΤΕΜ,DUO,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Parafarmakeytika/Profylaktika-and-Axesoyar/PROFYLAKTIKA-G-PLEASURE-12-TEM/p/7150570,"8,95",6190303
Προσωπικής Περιποίησης,ΑΦΡΟΛΟΥΤΡΟ GLAMOROUS 650 ML,PALMOLIVE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-somatos/Afroloytra-Afrontoys/AFROLOYTRO-GLAMOROUS-650-ML/p/7149416,"4,60",6051573
Προσωπικής Περιποίησης,ΟΔΟΝΤΟΒΟΥΡΤΣΑ ΓΙΑ ΕΝΗΛΙΚΕΣ SENSITIVE EXPERT ΜΑΛΑΚΗ 1ΤΕΜ,AIM,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Stomatiki-ygieini/Odontovoyrtses/ODONTOVOYRTSA-GIA-ENILIKES-SENSITIVE-EXPERT-MALAKI-1TEM/p/7122525,"3,25",6092536
Προσωπικής Περιποίησης,Αφρός Ξυρίσματος Cool Kick Men 200 ml,NIVEA,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Andriki-peripoiisi/Afroi-Gel-Kremes-xyrismatos/Afros-Xyrismatos-Cool-Kick-Men-200-ml/p/7114337,"3,08",6133047
Προσωπικής Περιποίησης,ΞΥΡΙΣΤΙΚΗ ΜΗΧΑΝΗ ΜΙΑΣ ΧΡΗΣΗΣ  4 ΤΕΜ,GILLETTE- SENSOR 3,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Andriki-peripoiisi/Xyristika-mias-chrisis/XYRISTIKI-MIChANI-MIAS-ChRISIS-4-TEM/p/7114250,"6,49",6130115
Προσωπικής Περιποίησης,ΜΑΝΤΗΛΑΚΙΑ ΚΑΘΑΡΙΣΜΟΥ ΞΗΡΗ ΕΠΙΔΕΡΜΙΔΑ 20 TEM,BIOTEN,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Gynaikeia-peripoiisi/Katharismos-prosopoy/MANTILAKIA-KAThARISMOY-XIRI-EPIDERMIDA-20-TEM/p/7110566,"2,72",6022118
Προσωπικής Περιποίησης,Αφρός Μαλλιών Μεταξένια 200 ml  200 ml,PANTENE,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Afros/Afros-Mallion-Metaxenia-200-ml-200-ml/p/7097426,"4,99",6013351
Προσωπικής Περιποίησης,ΞΥΡΙΣΤΙΚΕΣ ΛΕΠΙΔΕΣ MACH 3 5 ΤΕΜ ΚΑΙ ΑΝΤΑΛΛΑΚΤΙΚΟ,ASTOR,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Andriki-peripoiisi/Xyristikes-michanes-and-Antallaktika/XYRISTIKES-LEPIDES-MACH-3-5-TEM-KAI-ANTALLAKTIKO/p/7122238,"1,38",6130044
Προσωπικής Περιποίησης,ΒΑΦΗ ΜΑΛΛΙΩΝ ΣΕΤ ΜΕ ΚΡΕΜΑ ΛΑΜΨΗΣ  NO 12/0 1 ΤΕΜ,KOLESTON,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/VAFI-MALLION-SET-ME-KREMA-LAMPsIS-NO-12-0-1-TEM/p/7112970,"8,86",6013989
Προσωπικής Περιποίησης,ΗΜΙΜΟΝΙΜΑ ΧΡΩΣΤΙΚΑ ΜΑΛΛΙΩΝ Νο 400 ΣΟΚΟΛΑΤΙ 48 ML,CASTING- C GLOSS,https://www.ab.gr/click2shop/Eidi-prosopikis-peripoiisis/Frontida-mallion/Vafes-mallion/IMIMONIMA-ChROSTIKA-MALLION-No-400-SOKOLATI-48-ML/p/7112245,"9,78",6013448
